#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        3684     1.12321     1.22068  0.00330299
        3685     1.12178     1.22066   0.0033022
        3686     1.12032     1.22063  0.00330141
        3687      1.1188      1.2206  0.00330063
        3688     1.11725     1.22057  0.00329986
        3689     1.11566     1.22055  0.00329909
        3690     1.11405     1.22052  0.00329832
        3691     1.11242     1.22049  0.00329755
        3692     1.11078     1.22046   0.0032968
        3693     1.10917     1.22043  0.00329604
        3694     1.10758      1.2204  0.00329529
        3695     1.10604     1.22037  0.00329454
        3696     1.10457     1.22034   0.0032938
        3697     1.10319      1.2203  0.00329306
        3698     1.10192     1.22027  0.00329233
        3699      1.1008     1.22024   0.0032916
        3700     1.09983     1.22021  0.00329087
        3701     1.09906     1.22017  0.00329014
        3702     1.09849     1.22014  0.00328942
        3703     1.09815     1.22011  0.00328869
        3704     1.09806     1.22008  0.00328797
        3705     1.09825     1.22004  0.00328725
        3706     1.09871     1.22001  0.00328652
        3707     1.09948     1.21998   0.0032858
        3708     1.10056     1.21995  0.00328507
        3709     1.10195     1.21991  0.00328434
        3710     1.10367     1.21988   0.0032836
        3711     1.10571     1.21985  0.00328286
        3712     1.10807     1.21982  0.00328211
        3713     1.11075     1.21979  0.00328136
        3714     1.11373     1.21976   0.0032806
        3715     1.11701     1.21974  0.00327984
        3716     1.12057     1.21971  0.00327906
        3717     1.12438     1.21968  0.00327828
        3718     1.12844     1.21966  0.00327749
        3719     1.13271     1.21964  0.00327669
        3720     1.13717     1.21961  0.00327589
        3721      1.1418     1.21959  0.00327507
        3722     1.14656     1.21957  0.00327425
        3723     1.15143     1.21955  0.00327342
        3724     1.15638     1.21954  0.00327259
        3725     1.16137     1.21952  0.00327175
        3726     1.16637     1.21951   0.0032709
        3727     1.17135     1.21949  0.00327005
        3728     1.17629     1.21948  0.00326919
        3729     1.18114     1.21947  0.00326833
        3730     1.18588     1.21946  0.00326747
        3731     1.19047     1.21946   0.0032666
        3732      1.1949     1.21945  0.00326573
        3733     1.19912     1.21944  0.00326486
        3734     1.20313     1.21944  0.00326399
        3735     1.20688     1.21944  0.00326312
        3736     1.21037     1.21943  0.00326225
        3737     1.21356     1.21943  0.00326137
        3738     1.21645     1.21943   0.0032605
        3739     1.21901     1.21943  0.00325963
        3740     1.22123     1.21943  0.00325876
        3741      1.2231     1.21943  0.00325789
        3742     1.22461     1.21943  0.00325702
        3743     1.22575     1.21944  0.00325615
        3744     1.22653     1.21944  0.00325528
        3745     1.22694     1.21944  0.00325441
        3746     1.22697     1.21944  0.00325354
        3747     1.22664     1.21944  0.00325267
        3748     1.22595     1.21945  0.00325181
        3749     1.22491     1.21945  0.00325094
        3750     1.22353     1.21945  0.00325007
        3751     1.22181     1.21945  0.00324921
        3752     1.21979     1.21945  0.00324834
        3753     1.21747     1.21945  0.00324747
        3754     1.21488     1.21945  0.00324661
        3755     1.21202     1.21944  0.00324574
        3756     1.20894     1.21944  0.00324488
        3757     1.20564     1.21944  0.00324402
        3758     1.20215     1.21943  0.00324316
        3759      1.1985     1.21943   0.0032423
        3760     1.19471     1.21942  0.00324145
        3761     1.19081     1.21941  0.00324059
        3762     1.18684     1.21941  0.00323974
        3763      1.1828      1.2194   0.0032389
        3764     1.17875     1.21938  0.00323806
        3765     1.17469     1.21937  0.00323722
        3766     1.17067     1.21936  0.00323638
        3767      1.1667     1.21935  0.00323555
        3768     1.16281     1.21933  0.00323473
        3769     1.15902     1.21932  0.00323391
        3770     1.15537      1.2193   0.0032331
        3771     1.15186     1.21928  0.00323229
        3772     1.14853     1.21926  0.00323149
        3773     1.14538     1.21924  0.00323069
        3774     1.14244     1.21922   0.0032299
        3775     1.13972      1.2192  0.00322911
        3776     1.13723     1.21918  0.00322833
        3777     1.13498     1.21916  0.00322755
        3778     1.13297     1.21913  0.00322678
        3779     1.13123     1.21911  0.00322601
        3780     1.12974     1.21909  0.00322524
        3781     1.12852     1.21906  0.00322448
        3782     1.12756     1.21904  0.00322372
        3783     1.12686     1.21901  0.00322296
        3784     1.12641     1.21899   0.0032222
        3785     1.12622     1.21897  0.00322144
        3786     1.12627     1.21894  0.00322068
        3787     1.12656     1.21892  0.00321992
        3788     1.12708     1.21889  0.00321916
        3789     1.12781     1.21887   0.0032184
        3790     1.12875     1.21884  0.00321764
        3791     1.12988     1.21882  0.00321688
        3792      1.1312      1.2188  0.00321611
        3793     1.13268     1.21878  0.00321535
        3794     1.13432     1.21875  0.00321458
        3795     1.13609     1.21873   0.0032138
        3796     1.13799     1.21871  0.00321303
        3797        1.14     1.21869  0.00321225
        3798     1.14211     1.21867  0.00321146
        3799      1.1443     1.21865  0.00321068
        3800     1.14657     1.21863  0.00320989
        3801     1.14889     1.21861   0.0032091
        3802     1.15125     1.21859   0.0032083
        3803     1.15365     1.21858   0.0032075
        3804     1.15607     1.21856   0.0032067
        3805      1.1585     1.21855   0.0032059
        3806     1.16092     1.21853  0.00320509
        3807     1.16334     1.21852  0.00320428
        3808     1.16574      1.2185  0.00320347
        3809      1.1681     1.21849  0.00320266
        3810     1.17044     1.21848  0.00320184
        3811     1.17272     1.21846  0.00320103
        3812     1.17496     1.21845  0.00320021
        3813     1.17715     1.21844  0.00319938
        3814     1.17927     1.21843  0.00319856
        3815     1.18132     1.21842  0.00319774
        3816      1.1833     1.21841  0.00319691
        3817     1.18521      1.2184  0.00319609
        3818     1.18703      1.2184  0.00319526
        3819     1.18876     1.21839  0.00319443
        3820     1.19041     1.21838  0.00319361
        3821     1.19197     1.21837  0.00319278
        3822     1.19342     1.21837  0.00319195
        3823     1.19477     1.21836  0.00319112
        3824     1.19602     1.21835  0.00319029
        3825     1.19715     1.21835  0.00318946
        3826     1.19816     1.21834  0.00318863
        3827     1.19906     1.21834   0.0031878
        3828     1.19983     1.21833  0.00318697
        3829     1.20046     1.21833  0.00318615
        3830     1.20097     1.21832  0.00318532
        3831     1.20133     1.21832  0.00318449
        3832     1.20155     1.21832  0.00318366
        3833     1.20162     1.21831  0.00318283
        3834     1.20154     1.21831  0.00318201
        3835     1.20131      1.2183  0.00318118
        3836     1.20092      1.2183  0.00318035
        3837     1.20036     1.21829  0.00317953
        3838     1.19965     1.21829   0.0031787
        3839     1.19877     1.21828  0.00317788
        3840     1.19773     1.21828  0.00317706
        3841     1.19653     1.21827  0.00317623
        3842     1.19517     1.21827  0.00317541
        3843     1.19365     1.21826  0.00317459
        3844     1.19198     1.21825  0.00317377
        3845     1.19017     1.21825  0.00317296
        3846     1.18823     1.21824  0.00317214
        3847     1.18617     1.21823  0.00317133
        3848     1.18399     1.21822  0.00317052
        3849     1.18171     1.21821  0.00316971
        3850     1.17934      1.2182   0.0031689
        3851     1.17691     1.21819   0.0031681
        3852     1.17441     1.21818  0.00316729
        3853     1.17187     1.21817  0.00316649
        3854     1.16931     1.21815   0.0031657
        3855     1.16672     1.21814  0.00316491
        3856     1.16414     1.21813  0.00316412
        3857     1.16158     1.21811  0.00316333
        3858     1.15904      1.2181  0.00316255
        3859     1.15654     1.21808  0.00316177
        3860     1.15409     1.21806  0.00316099
        3861     1.15171     1.21805  0.00316022
        3862     1.14939     1.21803  0.00315945
        3863     1.14716     1.21801  0.00315869
        3864     1.14502     1.21799  0.00315793
        3865     1.14298     1.21797  0.00315717
        3866     1.14104     1.21795  0.00315641
        3867      1.1392     1.21793  0.00315566
        3868     1.13748     1.21791  0.00315492
        3869     1.13588     1.21789  0.00315417
        3870      1.1344     1.21787  0.00315343
        3871     1.13305     1.21785  0.00315269
        3872     1.13183     1.21783  0.00315196
        3873     1.13074      1.2178  0.00315122
        3874      1.1298     1.21778  0.00315049
        3875       1.129     1.21776  0.00314976
        3876     1.12834     1.21773  0.00314903
        3877     1.12784     1.21771  0.00314831
        3878      1.1275     1.21769  0.00314758
        3879     1.12731     1.21766  0.00314686
        3880     1.12728     1.21764  0.00314613
        3881     1.12741     1.21762  0.00314541
        3882     1.12771     1.21759  0.00314468
        3883     1.12817     1.21757  0.00314395
        3884     1.12881     1.21755  0.00314323
        3885     1.12962     1.21753   0.0031425
        3886      1.1306      1.2175  0.00314177
        3887     1.13175     1.21748  0.00314104
        3888     1.13308     1.21746  0.00314031
        3889     1.13458     1.21744  0.00313957
        3890     1.13625     1.21742  0.00313884
        3891     1.13809      1.2174  0.00313809
        3892      1.1401     1.21738  0.00313735
        3893     1.14228     1.21736   0.0031366
        3894     1.14462     1.21734  0.00313585
        3895     1.14711     1.21732   0.0031351
        3896     1.14975      1.2173  0.00313434
        3897     1.15252     1.21729  0.00313358
        3898     1.15542     1.21727  0.00313282
        3899     1.15843     1.21726  0.00313205
        3900     1.16152     1.21724  0.00313128
        3901     1.16469     1.21723  0.00313051
        3902     1.16792     1.21722  0.00312973
        3903     1.17118      1.2172  0.00312895
        3904     1.17445     1.21719  0.00312817
        3905     1.17771     1.21718  0.00312739
        3906     1.18093     1.21717   0.0031266
        3907      1.1841     1.21717  0.00312581
        3908     1.18718     1.21716  0.00312502
        3909     1.19017     1.21715  0.00312423
        3910     1.19303     1.21714  0.00312344
        3911     1.19576     1.21714  0.00312264
        3912     1.19833     1.21713  0.00312185
        3913     1.20073     1.21713  0.00312105
        3914     1.20296     1.21713  0.00312026
        3915     1.20498     1.21712  0.00311946
        3916     1.20681     1.21712  0.00311867
        3917     1.20843     1.21712  0.00311787
        3918     1.20983     1.21712  0.00311708
        3919     1.21102     1.21712  0.00311628
        3920     1.21199     1.21711  0.00311549
        3921     1.21274     1.21711  0.00311469
        3922     1.21327     1.21711   0.0031139
        3923     1.21359     1.21711   0.0031131
        3924     1.21368     1.21711  0.00311231
        3925     1.21355     1.21711  0.00311152
        3926      1.2132     1.21711  0.00311073
        3927     1.21263     1.21711  0.00310993
        3928     1.21185     1.21711  0.00310914
        3929     1.21085      1.2171  0.00310835
        3930     1.20963      1.2171  0.00310756
        3931     1.20819      1.2171  0.00310677
        3932     1.20654      1.2171  0.00310598
        3933     1.20469     1.21709  0.00310519
        3934     1.20263     1.21709  0.00310441
        3935     1.20037     1.21709  0.00310362
        3936      1.1979     1.21708  0.00310284
        3937     1.19525     1.21708  0.00310205
        3938     1.19241     1.21707  0.00310127
        3939      1.1894     1.21706  0.00310049
        3940     1.18621     1.21705  0.00309971
        3941     1.18288     1.21705  0.00309894
        3942      1.1794     1.21704  0.00309817
        3943     1.17579     1.21703   0.0030974
        3944     1.17207     1.21701  0.00309664
        3945     1.16824       1.217  0.00309588
        3946     1.16433     1.21699  0.00309512
        3947     1.16036     1.21697  0.00309437
        3948     1.15634     1.21696  0.00309362
        3949     1.15229     1.21694  0.00309288
        3950     1.14823     1.21693  0.00309215
        3951     1.14417     1.21691  0.00309142
        3952     1.14015     1.21689   0.0030907
        3953     1.13617     1.21687  0.00308999
        3954     1.13226     1.21685  0.00308928
        3955     1.12843     1.21682  0.00308858
        3956     1.12471      1.2168  0.00308789
        3957     1.12111     1.21678   0.0030872
        3958     1.11764     1.21675  0.00308652
        3959     1.11432     1.21673  0.00308585
        3960     1.11117      1.2167  0.00308519
        3961     1.10819     1.21667  0.00308453
        3962      1.1054     1.21664  0.00308388
        3963     1.10282     1.21661  0.00308323
        3964     1.10044     1.21659   0.0030826
        3965     1.09828     1.21656  0.00308196
        3966     1.09635     1.21652  0.00308133
        3967     1.09465     1.21649  0.00308071
        3968     1.09319     1.21646  0.00308009
        3969     1.09197     1.21643  0.00307947
        3970     1.09099      1.2164  0.00307886
        3971     1.09025     1.21637  0.00307825
        3972     1.08975     1.21634  0.00307764
        3973      1.0895      1.2163  0.00307703
        3974     1.08948     1.21627  0.00307642
        3975      1.0897     1.21624  0.00307581
        3976     1.09015     1.21621   0.0030752
        3977     1.09083     1.21618  0.00307459
        3978     1.09172     1.21615  0.00307398
        3979     1.09282     1.21612  0.00307336
        3980     1.09412     1.21608  0.00307274
        3981     1.09561     1.21605  0.00307212
        3982     1.09727     1.21602  0.00307149
        3983      1.0991       1.216  0.00307086
        3984     1.10107     1.21597  0.00307023
        3985     1.10318     1.21594  0.00306959
        3986     1.10541     1.21591  0.00306894
        3987     1.10774     1.21588  0.00306829
        3988     1.11016     1.21586  0.00306764
        3989     1.11265     1.21583  0.00306698
        3990     1.11519     1.21581  0.00306631
        3991     1.11778     1.21578  0.00306564
        3992     1.12038     1.21576  0.00306497
        3993     1.12299     1.21573  0.00306429
        3994      1.1256     1.21571   0.0030636
        3995     1.12817     1.21569  0.00306291
        3996     1.13071     1.21567  0.00306222
        3997     1.13321     1.21565  0.00306153
        3998     1.13564     1.21563  0.00306082
        3999       1.138     1.21561  0.00306012
        4000     1.14027     1.21559  0.00305941
        4001     1.14245     1.21557   0.0030587
        4002     1.14454     1.21555  0.00305799
        4003     1.14652     1.21554  0.00305728
        4004     1.14839     1.21552  0.00305656
        4005     1.15014      1.2155  0.00305584
        4006     1.15177     1.21549  0.00305512
        4007     1.15328     1.21547  0.00305439
        4008     1.15467     1.21546  0.00305367
        4009     1.15593     1.21544  0.00305294
        4010     1.15708     1.21543  0.00305222
        4011      1.1581     1.21541  0.00305149
        4012     1.15901      1.2154  0.00305076
        4013      1.1598     1.21538  0.00305003
        4014     1.16048     1.21537   0.0030493
        4015     1.16105     1.21536  0.00304857
        4016     1.16152     1.21534  0.00304784
        4017     1.16189     1.21533  0.00304712
        4018     1.16216     1.21532  0.00304639
        4019     1.16235      1.2153  0.00304566
        4020     1.16247     1.21529  0.00304493
        4021     1.16252     1.21528   0.0030442
        4022      1.1625     1.21526  0.00304347
        4023     1.16244     1.21525  0.00304274
        4024     1.16234     1.21524  0.00304201
        4025     1.16221     1.21523  0.00304129
        4026     1.16207     1.21521  0.00304056
        4027     1.16192      1.2152  0.00303983
        4028     1.16177     1.21519  0.00303911
        4029     1.16163     1.21517  0.00303838
        4030     1.16152     1.21516  0.00303766
        4031     1.16143     1.21515  0.00303693
        4032     1.16138     1.21513  0.00303621
        4033     1.16137     1.21512  0.00303549
        4034      1.1614     1.21511  0.00303476
        4035     1.16148     1.21509  0.00303404
        4036      1.1616     1.21508  0.00303332
        4037     1.16176     1.21507  0.00303259
        4038     1.16197     1.21505  0.00303187
        4039     1.16222     1.21504  0.00303115
        4040     1.16251     1.21503  0.00303043
        4041     1.16282     1.21501   0.0030297
        4042     1.16316       1.215  0.00302898
        4043     1.16353     1.21499  0.00302826
        4044     1.16391     1.21498  0.00302754
        4045      1.1643     1.21496  0.00302681
        4046     1.16471     1.21495  0.00302609
        4047     1.16512     1.21494  0.00302537
        4048     1.16554     1.21493  0.00302465
        4049     1.16595     1.21491  0.00302392
        4050     1.16636      1.2149   0.0030232
        4051     1.16676     1.21489  0.00302248
        4052     1.16714     1.21488  0.00302175
        4053     1.16751     1.21487  0.00302103
        4054     1.16785     1.21486  0.00302031
        4055     1.16816     1.21484  0.00301959
        4056     1.16844     1.21483  0.00301886
        4057     1.16868     1.21482  0.00301814
        4058     1.16887     1.21481  0.00301742
        4059       1.169      1.2148   0.0030167
        4060     1.16907     1.21479  0.00301597
        4061     1.16906     1.21478  0.00301525
        4062     1.16897     1.21476  0.00301453
        4063     1.16879     1.21475  0.00301381
        4064     1.16851     1.21474  0.00301309
        4065     1.16811     1.21473  0.00301237
        4066      1.1676     1.21472  0.00301165
        4067     1.16695     1.21471  0.00301093
        4068     1.16617      1.2147  0.00301022
        4069     1.16524     1.21468   0.0030095
        4070     1.16416     1.21467  0.00300879
        4071     1.16292     1.21466  0.00300808
        4072     1.16152     1.21464  0.00300737
        4073     1.15996     1.21463  0.00300666
        4074     1.15823     1.21462  0.00300595
        4075     1.15633      1.2146  0.00300525
        4076     1.15426     1.21459  0.00300455
        4077     1.15202     1.21457  0.00300385
        4078     1.14961     1.21456  0.00300315
        4079     1.14705     1.21454  0.00300246
        4080     1.14432     1.21452  0.00300178
        4081     1.14143     1.21451   0.0030011
        4082     1.13839     1.21449  0.00300042
        4083     1.13521     1.21447  0.00299975
        4084     1.13188     1.21445  0.00299908
        4085     1.12842     1.21443  0.00299842
        4086     1.12484      1.2144  0.00299777
        4087     1.12114     1.21438  0.00299712
        4088     1.11733     1.21436  0.00299648
        4089     1.11342     1.21433  0.00299585
        4090     1.10942     1.21431  0.00299523
        4091     1.10535     1.21428  0.00299461
        4092     1.10122     1.21425  0.00299401
        4093     1.09704     1.21422  0.00299341
        4094     1.09282     1.21419  0.00299283
        4095      1.0886     1.21416  0.00299226
        4096     1.08438     1.21413  0.00299169
        4097     1.08019      1.2141  0.00299114
        4098     1.07605     1.21407   0.0029906
        4099     1.07198     1.21403  0.00299007
        4100     1.06801       1.214  0.00298956
        4101     1.06418     1.21396  0.00298905
        4102      1.0605     1.21392  0.00298856
        4103       1.057     1.21388  0.00298807
        4104     1.05372     1.21384   0.0029876
        4105     1.05068      1.2138  0.00298713
        4106     1.04792     1.21376  0.00298668
        4107     1.04545     1.21372  0.00298623
        4108      1.0433     1.21368   0.0029858
        4109     1.04149     1.21364  0.00298536
        4110     1.04005      1.2136  0.00298494
        4111     1.03898     1.21356  0.00298451
        4112      1.0383     1.21351  0.00298409
        4113     1.03801     1.21347  0.00298367
        4114     1.03812     1.21343  0.00298325
        4115     1.03862     1.21338  0.00298283
        4116     1.03951     1.21334   0.0029824
        4117     1.04077      1.2133  0.00298197
        4118      1.0424     1.21326  0.00298154
        4119     1.04437     1.21322  0.00298109
        4120     1.04667     1.21318  0.00298064
        4121     1.04926     1.21314  0.00298019
        4122     1.05212      1.2131  0.00297972
        4123     1.05522     1.21306  0.00297924
        4124     1.05853     1.21302  0.00297876
        4125     1.06201     1.21299  0.00297826
        4126     1.06564     1.21295  0.00297775
        4127     1.06937     1.21292  0.00297723
        4128     1.07318     1.21288   0.0029767
        4129     1.07702     1.21285  0.00297616
        4130     1.08087     1.21282  0.00297562
        4131     1.08468     1.21279  0.00297506
        4132     1.08844     1.21276  0.00297449
        4133      1.0921     1.21273  0.00297391
        4134     1.09565      1.2127  0.00297333
        4135     1.09904     1.21267  0.00297274
        4136     1.10227     1.21264  0.00297214
        4137     1.10529     1.21262  0.00297153
        4138      1.1081     1.21259  0.00297092
        4139     1.11068     1.21257  0.00297031
        4140     1.11301     1.21254  0.00296969
        4141     1.11508     1.21252  0.00296906
        4142     1.11689      1.2125  0.00296843
        4143     1.11842     1.21248   0.0029678
        4144     1.11967     1.21245  0.00296717
        4145     1.12064     1.21243  0.00296654
        4146     1.12133     1.21241  0.00296591
        4147     1.12175     1.21239  0.00296527
        4148      1.1219     1.21237  0.00296464
        4149     1.12179     1.21234    0.002964
        4150     1.12143     1.21232  0.00296337
        4151     1.12082      1.2123  0.00296274
        4152     1.11999     1.21228  0.00296211
        4153     1.11895     1.21225  0.00296148
        4154     1.11771     1.21223  0.00296085
        4155     1.11628     1.21221  0.00296023
        4156      1.1147     1.21219  0.00295961
        4157     1.11296     1.21216    0.002959
        4158      1.1111     1.21214  0.00295838
        4159     1.10913     1.21211  0.00295778
        4160     1.10707     1.21209  0.00295717
        4161     1.10495     1.21206  0.00295657
        4162     1.10278     1.21204  0.00295598
        4163     1.10058     1.21201  0.00295539
        4164     1.09837     1.21198  0.00295481
        4165     1.09618     1.21195  0.00295423
        4166     1.09402     1.21192  0.00295366
        4167     1.09192      1.2119  0.00295309
        4168      1.0899     1.21187  0.00295252
        4169     1.08796     1.21184  0.00295197
        4170     1.08613     1.21181  0.00295141
        4171     1.08442     1.21178  0.00295086
        4172     1.08286     1.21175  0.00295032
        4173     1.08144     1.21171  0.00294978
        4174     1.08018     1.21168  0.00294924
        4175     1.07908     1.21165   0.0029487
        4176     1.07816     1.21162  0.00294817
        4177     1.07742     1.21159  0.00294764
        4178     1.07685     1.21155  0.00294711
        4179     1.07646     1.21152  0.00294658
        4180     1.07624     1.21149  0.00294605
        4181     1.07618     1.21146  0.00294553
        4182     1.07629     1.21143    0.002945
        4183     1.07655     1.21139  0.00294447
        4184     1.07696     1.21136  0.00294394
        4185     1.07751     1.21133  0.00294341
        4186     1.07821      1.2113  0.00294288
        4187     1.07905     1.21127  0.00294235
        4188     1.08003     1.21123  0.00294181
        4189     1.08115      1.2112  0.00294128
        4190     1.08243     1.21117  0.00294073
        4191     1.08385     1.21114  0.00294019
        4192     1.08545     1.21111  0.00293964
        4193     1.08722     1.21108  0.00293909
        4194     1.08917     1.21105  0.00293853
        4195     1.09132     1.21102  0.00293797
        4196     1.09366       1.211   0.0029374
        4197     1.09621     1.21097  0.00293683
        4198     1.09895     1.21094  0.00293625
        4199     1.10191     1.21092  0.00293567
        4200     1.10505     1.21089  0.00293508
        4201     1.10839     1.21087  0.00293448
        4202     1.11189     1.21084  0.00293387
        4203     1.11556     1.21082  0.00293326
        4204     1.11935      1.2108  0.00293265
        4205     1.12326     1.21078  0.00293202
        4206     1.12726     1.21076  0.00293139
        4207      1.1313     1.21074  0.00293076
        4208     1.13538     1.21072  0.00293012
        4209     1.13945     1.21071  0.00292947
        4210     1.14348     1.21069  0.00292882
        4211     1.14746     1.21067  0.00292816
        4212     1.15135     1.21066   0.0029275
        4213     1.15512     1.21065  0.00292683
        4214     1.15876     1.21063  0.00292616
        4215     1.16224     1.21062  0.00292549
        4216     1.16554     1.21061  0.00292482
        4217     1.16864      1.2106  0.00292414
        4218     1.17153     1.21059  0.00292346
        4219     1.17419     1.21058  0.00292278
        4220     1.17661     1.21058   0.0029221
        4221     1.17877     1.21057  0.00292142
        4222     1.18067     1.21056  0.00292074
        4223     1.18229     1.21056  0.00292005
        4224     1.18363     1.21055  0.00291937
        4225     1.18467     1.21054  0.00291868
        4226      1.1854     1.21054    0.002918
        4227     1.18581     1.21053  0.00291731
        4228     1.18588     1.21052  0.00291663
        4229     1.18561     1.21052  0.00291595
        4230     1.18498     1.21051  0.00291526
        4231     1.18398     1.21051  0.00291458
        4232     1.18259      1.2105   0.0029139
        4233      1.1808     1.21049  0.00291322
        4234     1.17859     1.21049  0.00291254
        4235     1.17595     1.21048  0.00291186
        4236     1.17286     1.21047  0.00291119
        4237     1.16931     1.21046  0.00291052
        4238      1.1653     1.21045  0.00290985
        4239     1.16081     1.21044  0.00290919
        4240     1.15582     1.21042  0.00290853
        4241     1.15035     1.21041  0.00290788
        4242     1.14439     1.21039  0.00290724
        4243     1.13794     1.21038   0.0029066
        4244     1.13102     1.21036  0.00290598
        4245     1.12365     1.21034  0.00290536
        4246     1.11585     1.21032  0.00290477
        4247     1.10766     1.21029  0.00290418
        4248     1.09913     1.21027  0.00290362
        4249      1.0903     1.21024  0.00290307
        4250     1.08125     1.21021  0.00290255
        4251     1.07205     1.21017  0.00290204
        4252     1.06278     1.21014  0.00290157
        4253     1.05353      1.2101  0.00290112
        4254     1.04442     1.21006   0.0029007
        4255     1.03554     1.21002  0.00290031
        4256     1.02701     1.20998  0.00289995
        4257     1.01893     1.20993  0.00289961
        4258     1.01142     1.20989  0.00289931
        4259     1.00457     1.20984  0.00289903
        4260    0.998486     1.20979  0.00289877
        4261    0.993238     1.20974  0.00289853
        4262    0.988893     1.20969  0.00289832
        4263    0.985498     1.20963  0.00289811
        4264    0.983082     1.20958  0.00289792
        4265    0.981656     1.20953  0.00289774
        4266    0.981212     1.20947  0.00289755
        4267    0.981728     1.20942  0.00289736
        4268    0.983166     1.20937  0.00289717
        4269    0.985476     1.20932  0.00289696
        4270    0.988598     1.20926  0.00289675
        4271    0.992464     1.20921  0.00289651
        4272    0.997003     1.20916  0.00289626
        4273     1.00214     1.20912  0.00289599
        4274      1.0078     1.20907  0.00289569
        4275     1.01392     1.20902  0.00289538
        4276     1.02042     1.20898  0.00289504
        4277     1.02723     1.20894  0.00289467
        4278     1.03429      1.2089  0.00289428
        4279     1.04154     1.20886  0.00289387
        4280     1.04893     1.20882  0.00289344
        4281      1.0564     1.20878  0.00289298
        4282     1.06391     1.20875   0.0028925
        4283     1.07141     1.20872    0.002892
        4284     1.07886     1.20869  0.00289149
        4285     1.08623     1.20866  0.00289095
        4286     1.09349     1.20863   0.0028904
        4287      1.1006     1.20861  0.00288984
        4288     1.10753     1.20858  0.00288926
        4289     1.11426     1.20856  0.00288867
        4290     1.12078     1.20854  0.00288807
        4291     1.12705     1.20852  0.00288746
        4292     1.13306      1.2085  0.00288684
        4293     1.13881     1.20849  0.00288621
        4294     1.14427     1.20847  0.00288558
        4295     1.14944     1.20846  0.00288494
        4296     1.15431     1.20845   0.0028843
        4297     1.15888     1.20843  0.00288365
        4298     1.16315     1.20842    0.002883
        4299      1.1671     1.20841  0.00288234
        4300     1.17075     1.20841  0.00288169
        4301      1.1741      1.2084  0.00288103
        4302     1.17715     1.20839  0.00288037
        4303     1.17992     1.20838   0.0028797
        4304      1.1824     1.20838  0.00287904
        4305     1.18462     1.20837  0.00287838
        4306     1.18657     1.20837  0.00287771
        4307     1.18828     1.20836  0.00287705
        4308     1.18974     1.20836  0.00287639
        4309     1.19099     1.20835  0.00287572
        4310     1.19202     1.20835  0.00287506
        4311     1.19285     1.20835  0.00287439
        4312      1.1935     1.20834  0.00287373
        4313     1.19398     1.20834  0.00287306
        4314      1.1943     1.20834   0.0028724
        4315     1.19448     1.20833  0.00287173
        4316     1.19453     1.20833  0.00287107
        4317     1.19446     1.20833  0.00287041
        4318     1.19428     1.20832  0.00286974
        4319     1.19401     1.20832  0.00286908
        4320     1.19365     1.20832  0.00286842
        4321     1.19321     1.20831  0.00286776
        4322     1.19271     1.20831   0.0028671
        4323     1.19215     1.20831  0.00286644
        4324     1.19154      1.2083  0.00286578
        4325     1.19089      1.2083  0.00286512
        4326     1.19021     1.20829  0.00286446
        4327     1.18949     1.20829   0.0028638
        4328     1.18876     1.20829  0.00286314
        4329     1.18801     1.20828  0.00286248
        4330     1.18724     1.20828  0.00286183
        4331     1.18645     1.20827  0.00286117
        4332     1.18566     1.20827  0.00286051
        4333     1.18485     1.20826  0.00285986
        4334     1.18403     1.20825   0.0028592
        4335      1.1832     1.20825  0.00285855
        4336     1.18236     1.20824   0.0028579
        4337      1.1815     1.20824  0.00285725
        4338     1.18062     1.20823  0.00285659
        4339     1.17973     1.20822  0.00285594
        4340      1.1788     1.20822  0.00285529
        4341     1.17785     1.20821  0.00285464
        4342     1.17687      1.2082    0.002854
        4343     1.17585      1.2082  0.00285335
        4344     1.17479     1.20819   0.0028527
        4345     1.17369     1.20818  0.00285206
        4346     1.17255     1.20817  0.00285141
        4347     1.17136     1.20816  0.00285077
        4348     1.17012     1.20815  0.00285013
        4349     1.16884     1.20815  0.00284948
        4350     1.16751     1.20814  0.00284884
        4351     1.16614     1.20813  0.00284821
        4352     1.16472     1.20812  0.00284757
        4353     1.16327     1.20811  0.00284693
        4354     1.16178      1.2081   0.0028463
        4355     1.16026     1.20808  0.00284567
        4356     1.15871     1.20807  0.00284504
        4357     1.15714     1.20806  0.00284441
        4358     1.15556     1.20805  0.00284378
        4359     1.15396     1.20804  0.00284316
        4360     1.15235     1.20802  0.00284253
        4361     1.15073     1.20801  0.00284191
        4362     1.14912       1.208  0.00284129
        4363     1.14751     1.20798  0.00284067
        4364      1.1459     1.20797  0.00284006
        4365     1.14429     1.20795  0.00283945
        4366     1.14269     1.20794  0.00283883
        4367     1.14109     1.20792  0.00283823
        4368     1.13948     1.20791  0.00283762
        4369     1.13788     1.20789  0.00283701
        4370     1.13627     1.20788  0.00283641
        4371     1.13465     1.20786  0.00283581
        4372     1.13303     1.20784  0.00283522
        4373     1.13139     1.20783  0.00283462
        4374     1.12974     1.20781  0.00283403
        4375     1.12808     1.20779  0.00283344
        4376      1.1264     1.20777  0.00283285
        4377     1.12471     1.20775  0.00283227
        4378     1.12302     1.20773  0.00283169
        4379     1.12132     1.20771  0.00283111
        4380     1.11962     1.20769  0.00283054
        4381     1.11792     1.20767  0.00282997
        4382     1.11624     1.20765   0.0028294
